Israel, 47507, 1410.41
Belarus, 20618, 1281.16
Russian Federation, 14129, 224.31
Armenia, 4238, 93.83
Colombia, 36457, 840.92
Vietnam, 30830, 1796.81
Uruguay, 5755, 84.58
Colombia, 22171, 593.95
Madagascar, 48227, 752.42
Trinidad & Tobago, 18161, 439.35
Bhutan, 33620, 534.27
India, 35485, 89.47
Eswatini, 14892, 1614.13
Ethiopia, 29249, 756.92
Georgia, 42662, 1846.75
Russian Federation, 49313, 1743.76
Comoros, 13372, 1746.93
Yemen, 617, 1888.85
Australia, 35904, 215.36
Marshall Islands, 540, 889.03
Antigua & Deps, 38250, 1040.79
Denmark, 28341, 698.81
Colombia, 5573, 1997.97
Taiwan, 8651, 1673.14
Nepal, 28260, 1986.83
Myanmar, 33085, 967.18
Tajikistan, 44443, 352.84
Russian Federation, 19707, 690.16
Bahrain, 3945, 1661.30
Afghanistan, 24841, 630.65
Argentina, 15035, 1295.82
France, 23045, 550.59
Mongolia, 42424, 536.21
Uruguay, 711, 873.84
San Marino, 3657, 1647.79
Belarus, 28006, 498.37
Serbia, 41817, 801.34
Bahamas, 27834, 648.63
Bulgaria, 15862, 1469.59
Albania, 14863, 322.65
Germany, 10398, 38.76
Aruba, 24489, 1958.03
Russian Federation, 49384, 89.08
Colombia, 11791, 1449.45
Tajikistan, 3890, 725.98
Canada, 4633, 379.04
Austria, 30587, 451.68
San Marino, 11919, 1948.24
Iceland, 23886, 532.86
Serbia, 17502, 1178.33
Spain, 17956, 1598.31
Iceland, 38631, 603.89
China, 18250, 979.94
San Marino, 25238, 772.27
Myanmar, 31913, 339.76
Indonesia, 41800, 832.86
Tajikistan, 3200, 443.97
Mongolia, 17661, 617.10
Congo, 8479, 191.90
Germany, 47290, 171.44
France, 25443, 204.52
Bangladesh, 32344, 558.68
Germany, 12850, 1111.73
Oman, 17441, 1229.23
Antigua & Deps, 12365, 93.25
Colombia, 42090, 241.08
Liberia, 25526, 81.38
Comoros, 36486, 811.11
Italy, 34038, 917.55
Russian Federation, 46241, 1779.43
Gambia, 9674, 846.23
Guinea-Bissau, 45427, 257.62
Albania, 13012, 314.03
Dominica, 12715, 603.64
Benin, 8115, 725.97
Iceland, 38829, 506.73
Burkina, 18570, 1416.04
Nepal, 38923, 590.64
Indonesia, 48519, 58.61
Djibouti, 7742, 450.91
Vietnam, 36633, 622.69
Madagascar, 44322, 1109.73
Gambia, 9700, 169.24
Gambia, 19698, 1520.81
Spain, 38968, 1335.57
Dominica, 33918, 145.63
Slovenia, 5905, 802.36
Israel, 473, 1224.89
Angola, 49550, 544.95
Uruguay, 8629, 634.08
India, 12061, 49.67
Austria, 12459, 306.33
Benin, 22010, 1192.04
Indonesia, 16836, 1983.52
Mongolia, 34215, 1377.35
Australia, 15092, 1431.16
Afghanistan, 1310, 819.60
Slovakia, 2209, 791.62
Iraq, 35470, 1344.83
Kosovo, 10975, 1471.47
Costa Rica, 49828, 144.06
Guatemala, 46267, 362.13
Indonesia, 1349, 667.73
Antigua & Deps, 38645, 1193.65
Austria, 32714, 896.26
Antigua & Deps, 18375, 1287.31
Afghanistan, 43559, 217.99
Kuwait, 16168, 1276.26
Algeria, 13520, 1169.33
Tajikistan, 14095, 671.73
Marshall Islands, 12501, 889.38
Vietnam, 40253, 305.04
Azerbaijan, 14587, 342.27
Barbados, 23975, 1881.09
Iceland, 39233, 112.95
France, 12886, 696.54
Israel, 4281, 1380.09
San Marino, 6575, 962.92
Eswatini, 40720, 1407.42
Bulgaria, 22644, 976.11
Mongolia, 27811, 1583.51
Germany, 25762, 1486.76
Bahamas, 6385, 1141.06
Israel, 14371, 963.55
Armenia, 4697, 1005.15
Italy, 5492, 1170.22
Argentina, 28893, 694.32
France, 49165, 1637.68
Eswatini, 14352, 88.10
Israel, 38316, 1615.18
Bhutan, 1689, 121.59
Madagascar, 1032, 1211.64
Eswatini, 40056, 95.19
Bahamas, 27637, 47.03
Slovakia, 34465, 1034.77
Azerbaijan, 40496, 182.95
Nepal, 24191, 1374.56
Albania, 12843, 956.74
Gambia, 20845, 852.68
Angola, 17196, 1887.10
Vanuatu, 22088, 980.45
Afghanistan, 4352, 1367.89
Antigua & Deps, 20259, 416.84
Nepal, 15136, 1220.09
Bangladesh, 39799, 1605.42
Taiwan, 43825, 265.97
Chile, 10499, 1238.91
Myanmar, 34210, 963.71
Cuba, 31295, 1970.02
Russian Federation, 39719, 1156.85
Bhutan, 41811, 730.91
Madagascar, 49803, 1664.82
Denmark, 41689, 1988.10
Italy, 31956, 120.59
Tajikistan, 38185, 142.55
Costa Rica, 25643, 255.77
France, 14621, 974.53
Comoros, 30517, 1420.81
Angola, 9557, 751.63
Israel, 26297, 477.19
Burkina, 22501, 224.20
Colombia, 45411, 1301.94
Iceland, 3992, 1898.51
Costa Rica, 20250, 637.45
Azerbaijan, 37545, 1170.69
Germany, 48874, 1450.67
Guinea-Bissau, 15488, 740.57
Aruba, 8421, 750.18
Serbia, 34973, 1104.51
Australia, 4952, 1637.14
Antigua & Deps, 2378, 1597.93
Tajikistan, 1264, 22.16
Mongolia, 24201, 1866.69
Afghanistan, 45764, 1951.19
Chile, 41294, 205.61
Vietnam, 6478, 28.86
Oman, 6510, 574.27
Angola, 44553, 1292.67
Bahrain, 23773, 1250.81
Azerbaijan, 47162, 573.13
Georgia, 49077, 1425.47
Vietnam, 40887, 1076.97
Congo, 44479, 1113.93
Madagascar, 31819, 115.66
Vietnam, 18636, 1704.53
Austria, 45180, 1855.46
Cuba, 38580, 247.37
Guatemala, 23051, 510.91
Bahamas, 8265, 1175.23
Iraq, 46207, 1956.69
Ethiopia, 34616, 1053.69
Argentina, 5217, 1542.17
India, 5150, 430.91
Mongolia, 16793, 80.02
Burkina, 33220, 40.16
Iraq, 36117, 99.76
Azerbaijan, 21257, 457.54
Congo, 21048, 1582.93
Taiwan, 27518, 1563.01
Armenia, 13009, 103.21
Algeria, 3344, 1094.14
Benin, 32117, 1033.54
Iceland, 31983, 1950.84
Yemen, 13944, 721.50
Bahamas, 26029, 1024.31
Eswatini, 47877, 1345.44
Angola, 5026, 22.73
Oman, 1962, 565.22
Cuba, 23292, 1962.49
Canada, 42894, 1062.96
Guatemala, 43728, 1566.94
Ethiopia, 30747, 1289.89
Trinidad & Tobago, 19904, 1389.60
Georgia, 41016, 1504.76
Indonesia, 40627, 1685.36
Australia, 44482, 1030.93
Comoros, 14445, 213.87
Algeria, 25780, 592.27
Aruba, 16556, 664.70
Denmark, 18336, 46.73
Indonesia, 29144, 633.79
Vanuatu, 5901, 920.15
Dominica, 7274, 1223.85
Cuba, 28573, 267.90
Benin, 7689, 20.78
Kosovo, 4447, 771.42
Aruba, 34434, 1212.91
Bhutan, 14918, 1266.77
Oman, 37868, 541.04
Israel, 15445, 28.99
Mongolia, 5319, 942.17
Djibouti, 495, 1802.23
Tajikistan, 27455, 62.40
Slovenia, 44265, 1205.62
China, 28988, 1391.44
Costa Rica, 38435, 1825.95
Eswatini, 9942, 1038.38
Australia, 42096, 342.39
Eswatini, 18155, 1233.38
Eswatini, 47284, 228.74
Bahrain, 16421, 914.49
Uruguay, 2347, 768.75
Georgia, 32915, 221.80
Trinidad & Tobago, 39402, 1150.47
Chile, 31661, 1056.40
Barbados, 6533, 530.33
Colombia, 23666, 1917.89
Oman, 38260, 632.15
Vanuatu, 36291, 1129.12
Armenia, 26055, 200.58
Argentina, 5794, 557.20
China, 1917, 812.56
Barbados, 22087, 1689.61
Ethiopia, 40395, 305.60
Kuwait, 37449, 1724.98
Denmark, 12565, 181.99
Germany, 47371, 246.92
Dominica, 619, 1889.40
Benin, 34187, 1947.33
Myanmar, 33132, 1024.50
Albania, 47138, 1716.62
Italy, 36037, 1650.09
Ethiopia, 25461, 299.95
Nepal, 37595, 933.33
Denmark, 43523, 46.32
Guatemala, 7225, 372.57
Marshall Islands, 24712, 1488.90
Mongolia, 48812, 1029.41
France, 24848, 1157.90
Algeria, 13471, 973.74
China, 19449, 66.77
San Marino, 43245, 1327.81
Vietnam, 40674, 642.89
Yemen, 1829, 1445.74
Mongolia, 26533, 1976.25
Serbia, 22812, 1757.35
Iraq, 27106, 490.96
Iraq, 49518, 321.62
Indonesia, 6630, 1224.07
Spain, 9796, 565.77
South Africa, 39897, 1202.83
Aruba, 20397, 1892.53
Barbados, 11650, 852.76
Vanuatu, 43930, 159.33
Afghanistan, 44802, 1683.38
Vietnam, 25854, 512.40
Liberia, 3376, 79.12
Congo, 39173, 1909.35
Canada, 14082, 105.08
Australia, 31479, 886.99
Algeria, 3350, 451.26
Nicaragua, 3653, 1976.53
Ethiopia, 40801, 439.46
Bahrain, 43210, 380.66
Israel, 9053, 1532.14
Antigua & Deps, 29227, 15.29
Moldova, 48064, 986.18
Russian Federation, 42043, 1190.86
Antigua & Deps, 9938, 1150.38
Russian Federation, 48674, 397.44
Denmark, 35542, 1390.36
Bangladesh, 20508, 218.60
Ukraine, 43139, 458.47
India, 39087, 1935.68
Bahrain, 35614, 1968.61
Cuba, 13833, 508.30
China, 22813, 222.15
Colombia, 35543, 398.86
Costa Rica, 15621, 224.84
Djibouti, 44115, 84.96
Djibouti, 41095, 1845.77
Myanmar, 5580, 1033.16
Congo, 11910, 667.95
Belarus, 32551, 1234.42
India, 32924, 17.46
Indonesia, 30387, 1790.99
Barbados, 14304, 577.64
Uruguay, 39407, 1652.22
Moldova, 16816, 1605.39
Japan, 22198, 983.23
Congo, 34315, 1728.89
Argentina, 48941, 1159.61
Bhutan, 37391, 1948.54
Germany, 22914, 1540.15
Russian Federation, 14837, 1000.92
Afghanistan, 17949, 1726.44
Dominica, 7405, 1404.37
Moldova, 45967, 756.59
Argentina, 43909, 627.23
Belarus, 43972, 1979.10
Ukraine, 6773, 995.31
Nepal, 1761, 315.27
Bahrain, 15911, 564.89
Afghanistan, 21363, 1650.04
Uruguay, 46022, 1792.90
Nepal, 25048, 1790.46
Myanmar, 9170, 554.43
Australia, 29832, 1709.61
Afghanistan, 6208, 1860.24
Argentina, 18463, 425.59
Congo, 40362, 696.76
Serbia, 23504, 1973.70
France, 32231, 1426.29
Yemen, 30763, 626.80
Denmark, 41893, 796.82
Chile, 33208, 1345.45
Italy, 27273, 1088.87
Dominica, 25991, 558.72
Brazil, 28975, 384.62
Australia, 961, 1738.12
Guinea-Bissau, 14970, 1334.06
Trinidad & Tobago, 21511, 527.52
Slovakia, 16975, 432.80
Oman, 31625, 302.93
Nepal, 43417, 1510.22
Austria, 37069, 467.74
Ukraine, 22190, 660.02
Moldova, 41643, 232.67
Nepal, 37402, 1460.41
Barbados, 32304, 75.20
Slovakia, 30782, 689.20
San Marino, 40155, 1981.38
Comoros, 10054, 1706.84
Marshall Islands, 48046, 103.12
Armenia, 19692, 364.83
Ethiopia, 8114, 1530.60
Argentina, 9244, 1070.11
Tajikistan, 27807, 121.88
Benin, 10717, 640.03
Yemen, 24132, 434.50
Azerbaijan, 34902, 113.78
Denmark, 25421, 756.28
Georgia, 38067, 455.89
Kosovo, 9383, 1897.56
Iceland, 27126, 201.82
Bahrain, 21210, 1506.25
Iceland, 25814, 538.05
Ukraine, 5198, 765.67
Italy, 32066, 327.65
Bhutan, 38346, 1877.94
Georgia, 13383, 275.38
Guinea-Bissau, 40671, 1339.68
Kuwait, 29128, 1137.87
South Africa, 18190, 1231.03
Costa Rica, 29833, 929.79
Italy, 10491, 369.54
Japan, 49568, 987.82
Comoros, 37887, 1418.07
Moldova, 16586, 1893.36
Kosovo, 44417, 1019.15
Antigua & Deps, 36784, 983.16
Taiwan, 36819, 1887.68
Costa Rica, 6412, 1444.85
Azerbaijan, 20442, 1746.12
Vietnam, 47987, 1450.31
Slovenia, 23247, 1487.06
Italy, 46408, 593.22
Iceland, 3251, 1584.32
Costa Rica, 49564, 474.60
Kosovo, 37489, 1768.87
Chile, 16819, 1056.64
Marshall Islands, 42237, 1360.03
Serbia, 14749, 549.63
Brazil, 1471, 610.01
Benin, 35669, 582.82
Indonesia, 47813, 177.50
Azerbaijan, 34092, 1968.92
Argentina, 4829, 244.63
Ethiopia, 20801, 1525.78
Japan, 25329, 1540.88
Algeria, 7900, 789.06
Chile, 38074, 1320.26
Kuwait, 16090, 1089.22
Burkina, 18430, 1681.34
Afghanistan, 46790, 553.39
Ethiopia, 24953, 1318.57
France, 31212, 635.81
Dominica, 36426, 140.13
South Africa, 7911, 819.98
Myanmar, 6375, 804.21
Antigua & Deps, 25583, 281.14
Canada, 7075, 1355.52
Albania, 24390, 1379.85
Kuwait, 29149, 1828.39
Canada, 21669, 1425.60
Angola, 19623, 738.08
Costa Rica, 45042, 1407.91
Germany, 29750, 1250.33
Vietnam, 41017, 1024.58
Vietnam, 29962, 484.27
Nepal, 23423, 133.21
France, 22138, 1275.66
Taiwan, 22563, 1488.58
Bhutan, 42201, 1876.49
Burkina, 28905, 592.20
Slovenia, 37301, 239.60
Barbados, 21343, 649.23
Slovakia, 49064, 389.65
Slovenia, 167, 180.39
Albania, 19347, 1990.04
Algeria, 45657, 520.02
Eswatini, 45094, 279.18
Barbados, 1849, 513.15
Myanmar, 3281, 1098.63
Vietnam, 2435, 1283.61
Austria, 22181, 67.76
Iraq, 8634, 1543.27
Aruba, 11717, 296.73
Bangladesh, 31470, 1427.82
Uruguay, 1641, 472.29
Austria, 36114, 1488.86
San Marino, 489, 1252.82
Congo, 39354, 1618.15
Bahrain, 38838, 1125.33
Ukraine, 43421, 735.47
Bahrain, 32947, 1943.04
Slovakia, 36844, 1654.70
Tajikistan, 2371, 1538.08
Aruba, 16473, 882.52
Italy, 21426, 569.19
Antigua & Deps, 1428, 1182.98
Dominica, 22256, 623.28
Cuba, 42835, 1123.63
South Africa, 40020, 1719.82
Nicaragua, 49355, 670.31
Kuwait, 14281, 1468.57
Gambia, 45047, 1974.43
India, 46578, 662.02
Bulgaria, 35210, 423.85
Comoros, 21274, 1828.78
Armenia, 12042, 582.56
Nepal, 15120, 1570.16
Slovakia, 41536, 818.84
Colombia, 18014, 1272.90
Slovakia, 46819, 1966.12
Japan, 29202, 1662.05
Vietnam, 43369, 1460.20
Bahamas, 29536, 738.64
Comoros, 41476, 1647.96
Slovenia, 38043, 1581.27
Slovenia, 47033, 544.47
Iceland, 14967, 675.58
Bahamas, 32395, 1698.24
Azerbaijan, 270, 489.22
Colombia, 29670, 902.96
Yemen, 7945, 338.27
Barbados, 15703, 761.75
Angola, 30247, 1219.46
Algeria, 10168, 528.90
Oman, 4352, 1393.52
Armenia, 24626, 867.74
Argentina, 48443, 1721.63
Azerbaijan, 3087, 145.85
South Africa, 28636, 1315.12
Chile, 28745, 1035.70
Burkina, 7964, 127.47
Spain, 32521, 932.45
Iraq, 38678, 217.49
Nicaragua, 30151, 352.63
Aruba, 49444, 87.76
France, 1594, 1944.41
Congo, 14115, 231.28
Eswatini, 27374, 1747.36
Afghanistan, 6037, 165.23
Serbia, 48590, 93.57
Iceland, 21142, 143.33
India, 8539, 765.97
Moldova, 15447, 845.10
Australia, 43751, 597.99
Slovakia, 29321, 874.26
Costa Rica, 38240, 1195.27
Nepal, 48169, 605.26
Myanmar, 8656, 35.76
Russian Federation, 12533, 1493.64
Georgia, 18290, 1688.41
Gambia, 7639, 225.14
Trinidad & Tobago, 29995, 1223.80
Israel, 18296, 1574.09
Belarus, 29694, 1139.40
Belarus, 19712, 408.02
Israel, 2326, 188.56
Kuwait, 23983, 1184.33
Georgia, 35618, 1633.31
Algeria, 1399, 1339.63
Costa Rica, 9726, 1400.15
Djibouti, 13821, 1848.08
Canada, 46902, 746.80
Brazil, 36367, 603.58
Albania, 44967, 1447.93
Austria, 23170, 1488.49
Chile, 38536, 417.67
Italy, 17087, 493.56
Bahrain, 1352, 1779.85
Iraq, 35692, 1371.31
Canada, 43394, 1229.25
Kuwait, 6488, 361.65
Azerbaijan, 32835, 501.02
Comoros, 27311, 1148.04
Ukraine, 40111, 1544.82
Russian Federation, 1643, 399.15
Slovenia, 15186, 398.01
Austria, 3399, 1962.31
Kosovo, 38795, 1315.18
Nicaragua, 18244, 407.77
Iceland, 9952, 1322.89
Chile, 42291, 1570.87
Bulgaria, 17097, 764.67
Italy, 27086, 129.16
Germany, 3368, 485.76
Bangladesh, 15100, 738.15
India, 489, 1514.98
Dominica, 8579, 1347.56
San Marino, 17915, 1151.17
Guinea-Bissau, 29886, 1127.13
Austria, 4748, 659.37
Argentina, 28334, 1871.82
Israel, 42728, 1090.29
Marshall Islands, 29671, 1804.42
Uruguay, 7713, 586.42
Afghanistan, 13781, 1694.61
Kuwait, 49889, 1337.51
Trinidad & Tobago, 7769, 217.41
Georgia, 24593, 230.08
Madagascar, 6880, 1562.50
Germany, 6622, 92.05
Comoros, 32526, 1516.12
Spain, 38509, 1025.31
Italy, 33073, 1678.05
Burkina, 48688, 1927.85
Moldova, 33949, 1548.35
Tajikistan, 22703, 592.22
Indonesia, 16601, 436.93
Vietnam, 12427, 1044.42
Liberia, 11948, 565.69
Trinidad & Tobago, 35380, 472.64
Israel, 30350, 1928.26
Bahrain, 19815, 1439.14
Angola, 14330, 993.34
Taiwan, 9332, 1545.18
Nicaragua, 28716, 496.73
Benin, 14602, 1782.40
Benin, 22278, 241.02
Gambia, 32990, 1065.18
Denmark, 48306, 890.92
Djibouti, 20905, 518.54
Uruguay, 17069, 377.26
Denmark, 27614, 344.70
Nicaragua, 14729, 1508.32
Bahrain, 41347, 1856.72
Comoros, 47329, 738.39
Serbia, 29886, 1151.13
Aruba, 48925, 1096.55
Gambia, 321, 1466.46
Bahrain, 19374, 1582.10
Myanmar, 8791, 1656.64
Cuba, 34363, 1540.17
Uruguay, 28590, 591.23
Moldova, 17655, 1904.94
Bangladesh, 32708, 552.86
Argentina, 23139, 1159.69
India, 10351, 327.99
Antigua & Deps, 4247, 1024.82
China, 34119, 1602.77
Slovakia, 42465, 362.47
Armenia, 7734, 1145.99
Nepal, 16731, 1918.05
Oman, 21815, 552.78
Denmark, 29901, 1350.25
Austria, 28852, 1664.32
Guinea-Bissau, 44492, 1988.92
Spain, 13275, 755.80
Uruguay, 34151, 260.61
South Africa, 41525, 1514.86
Tajikistan, 33087, 1368.66
Trinidad & Tobago, 45955, 1416.50
Japan, 7521, 694.91
Iceland, 376, 195.50
Oman, 42663, 1398.28
India, 48290, 1511.10
Costa Rica, 31698, 195.49
China, 33946, 881.93
Brazil, 49269, 861.96
Moldova, 29668, 82.72
Barbados, 23857, 483.44
Austria, 34124, 988.29
Myanmar, 27901, 24.49
Guatemala, 12551, 1847.89
Kuwait, 16355, 70.37
Madagascar, 37848, 620.46
Bangladesh, 23782, 867.71
Algeria, 24623, 1809.39
Angola, 26610, 803.42
Bahrain, 44426, 417.48
Ukraine, 3868, 265.47
Canada, 41011, 1159.58
Denmark, 16166, 1783.67
Austria, 567, 1754.51
Costa Rica, 24587, 1692.73
Congo, 44545, 178.37
Antigua & Deps, 39314, 1035.85
Ukraine, 28183, 1828.35
Yemen, 21771, 1654.47
Marshall Islands, 531, 286.82
Antigua & Deps, 14338, 1095.83
Albania, 14127, 1944.24
Barbados, 852, 850.16
Trinidad & Tobago, 33759, 330.97
China, 14194, 1011.05
Bulgaria, 7347, 1666.43
Yemen, 26528, 768.86
Slovenia, 40067, 441.80
South Africa, 11458, 746.60
Dominica, 42586, 738.86
Bangladesh, 19722, 1185.81
Australia, 43413, 1907.33
Colombia, 38301, 237.00
Congo, 25184, 1054.81
Russian Federation, 26098, 991.72
Antigua & Deps, 10345, 1506.97
Angola, 6547, 364.60
Belarus, 7135, 35.95
Trinidad & Tobago, 43516, 1948.08
Afghanistan, 18208, 518.77
Australia, 25774, 351.63
Israel, 9189, 70.88
Iraq, 47892, 222.48
Antigua & Deps, 814, 1945.84
Aruba, 15896, 823.87
Afghanistan, 38198, 1261.47
Angola, 39177, 382.96
Georgia, 44204, 1706.66
India, 28713, 1475.48
Japan, 32670, 250.52
Oman, 43386, 1598.54
Burkina, 23881, 577.57
Indonesia, 34545, 152.06
Iraq, 5382, 1583.69
Germany, 22574, 253.99
Algeria, 49907, 1426.49
Yemen, 14219, 234.75
Cuba, 9883, 1287.12
Angola, 36341, 382.95
Australia, 2806, 1387.47
Belarus, 11864, 1193.39
Guinea-Bissau, 26577, 1384.53
Russian Federation, 31480, 185.20
China, 43678, 566.11
Liberia, 14723, 359.77
Nepal, 16643, 1844.95
Trinidad & Tobago, 30367, 793.88
Aruba, 12604, 1280.70
Oman, 20119, 277.30
Madagascar, 21894, 1632.12
Chile, 43607, 590.71
Denmark, 20981, 1013.71
Angola, 45867, 1868.08
Djibouti, 26806, 1133.28
Eswatini, 1847, 1045.64
Vanuatu, 7213, 1512.51
Vanuatu, 11081, 35.37
Myanmar, 21934, 1939.58
Liberia, 28012, 228.60
Serbia, 36415, 1304.91
Guatemala, 28786, 1727.55
Kuwait, 42286, 1819.02
Georgia, 39587, 1566.66
Canada, 36832, 829.90
Bahamas, 2555, 835.18
France, 35664, 262.34
Brazil, 21651, 1584.09
Marshall Islands, 12958, 665.91
Bahrain, 11780, 1551.81
Benin, 13312, 1649.55
Oman, 28260, 39.70
Bulgaria, 9353, 1201.58
Angola, 2663, 309.70
Israel, 41057, 116.49
Angola, 501, 618.61
Brazil, 17981, 727.77
Gambia, 17351, 515.65
Belarus, 17660, 325.89
Djibouti, 17131, 439.22
Gambia, 1254, 1637.01
Burkina, 16648, 872.91
Oman, 48856, 1134.56
Algeria, 28091, 1876.04
Bahamas, 32157, 101.61
Ethiopia, 13109, 1333.84
Austria, 32469, 378.05
Djibouti, 45858, 119.54
Congo, 28146, 1023.00
Taiwan, 48963, 558.29
Tajikistan, 25889, 198.95
Iceland, 29584, 1011.61
Russian Federation, 6702, 1708.93
Moldova, 16684, 678.16
Algeria, 34824, 1896.36
Tajikistan, 32094, 1767.31
Madagascar, 33627, 1835.85
Iraq, 29958, 649.50
Burkina, 45785, 104.45
Armenia, 45690, 208.43
Guatemala, 44428, 1438.71
Costa Rica, 23027, 1557.41
Nepal, 41986, 17.14
Canada, 3505, 252.16
Georgia, 45436, 1752.07
Trinidad & Tobago, 32602, 1886.69
Marshall Islands, 1739, 1396.63
Belarus, 36436, 1277.85
Nicaragua, 20415, 1330.50
Oman, 19776, 279.22
Moldova, 4594, 883.48
Myanmar, 49046, 671.98
Belarus, 33180, 1458.28
Burkina, 41103, 1175.72
Argentina, 38646, 71.75
Uruguay, 45162, 618.07
China, 25300, 583.31
Madagascar, 7675, 1211.56
Angola, 9591, 842.40
Dominica, 5422, 707.80
Comoros, 47909, 598.35
Mongolia, 34921, 1238.40
Ukraine, 605, 540.77
Indonesia, 17935, 324.99
Eswatini, 20483, 1436.30
Dominica, 17739, 675.83
Djibouti, 40684, 1314.52
Japan, 34906, 586.08
Armenia, 21774, 1842.33
Bangladesh, 48476, 340.02
Germany, 16974, 1277.29
India, 25153, 470.78
Dominica, 13863, 1487.19
Mongolia, 29255, 733.64
Liberia, 21352, 103.45
Yemen, 17503, 1136.17
Indonesia, 4530, 293.88
Bahamas, 28473, 1928.77
Denmark, 39394, 1774.51
Congo, 30795, 1317.97
Bangladesh, 28523, 872.44
Ukraine, 42567, 1690.84
Costa Rica, 39806, 1081.15
Australia, 29716, 162.24
Kosovo, 1441, 89.41
Oman, 29453, 868.36
Ethiopia, 3975, 549.48
Comoros, 10287, 313.76
Yemen, 23109, 731.55
Iceland, 2323, 1189.70
Indonesia, 2437, 842.88
Kuwait, 43851, 1534.13
Myanmar, 15477, 474.18
Chile, 39210, 859.67
Japan, 2725, 115.14
Algeria, 43207, 1682.41
Burkina, 37025, 1255.71
Gambia, 19483, 476.91
Mongolia, 19394, 965.12
Moldova, 27462, 1981.20
Belarus, 23205, 634.62
Comoros, 7407, 1713.59
Yemen, 44555, 303.56
Antigua & Deps, 21797, 22.94
Djibouti, 9095, 876.66
Canada, 26179, 520.90
India, 16947, 1064.20
Iceland, 47242, 1369.04
India, 27997, 252.31
Argentina, 14930, 1166.69
France, 14238, 1650.21
Nicaragua, 23410, 944.64
Serbia, 26241, 1026.38
Iraq, 36442, 306.87
Bahrain, 27733, 1107.71
Algeria, 20906, 205.80
Bhutan, 13911, 1146.57
Denmark, 15759, 1051.39
Bulgaria, 20399, 476.00
Nicaragua, 35120, 1037.72
San Marino, 44662, 822.06
Trinidad & Tobago, 20744, 65.56
Comoros, 28277, 83.64
Dominica, 13786, 709.77
Yemen, 9568, 1523.29
Oman, 38785, 522.38
Ukraine, 8063, 106.68
Nepal, 4670, 97.97
Israel, 6548, 148.88
Yemen, 484, 1591.52
Marshall Islands, 39094, 1997.79
Myanmar, 41776, 153.57
Aruba, 38034, 570.01
Bahamas, 15802, 828.12
Iraq, 35572, 1735.83
Vietnam, 24684, 45.31
Chile, 4599, 430.69
Australia, 18772, 1597.17
Bulgaria, 9464, 840.26
Algeria, 42198, 1079.39
Austria, 18940, 1111.96
Armenia, 29039, 1915.76
Serbia, 20899, 430.02
Oman, 47236, 622.20
Germany, 13102, 466.33
Antigua & Deps, 34356, 1778.83
Ethiopia, 23809, 1148.40
Guinea-Bissau, 49288, 342.17
Tajikistan, 20755, 1294.94
Myanmar, 36650, 1292.50
Liberia, 13871, 1323.19
Uruguay, 23764, 50.50
Algeria, 38857, 1668.72
Armenia, 15608, 365.97
Nicaragua, 13881, 665.15
Azerbaijan, 49104, 328.41
Canada, 775, 1639.29
Colombia, 43997, 1024.44
Australia, 23603, 1823.97
Algeria, 12142, 1850.11
Nepal, 20616, 1022.64
Algeria, 49859, 1869.20
Bahrain, 36461, 1305.87
Brazil, 42165, 344.86
Kosovo, 32830, 760.25
Yemen, 48972, 1356.96
Barbados, 49580, 1266.31
Moldova, 43019, 1641.35
Armenia, 22068, 1763.50
Angola, 800, 1754.76
Guinea-Bissau, 40078, 54.35
Vietnam, 20821, 1494.81
Ethiopia, 44563, 1114.32
Azerbaijan, 7867, 662.82
Bhutan, 37899, 1061.52
Nepal, 6640, 1348.53
Algeria, 29075, 956.97
Mongolia, 13672, 1656.27
Liberia, 7031, 1539.40
Benin, 44134, 325.80
Tajikistan, 22587, 1824.15
Kuwait, 46449, 538.05
Yemen, 21518, 880.81
Ukraine, 12536, 1738.47
Germany, 28488, 1594.67
Colombia, 33978, 1928.19
Dominica, 2736, 173.10
Israel, 22875, 1325.15
Belarus, 24386, 1798.87
Armenia, 27730, 1977.60
Yemen, 20937, 403.21
Vanuatu, 41527, 332.88
Burkina, 33945, 1748.14
Israel, 49341, 663.75
Bulgaria, 13003, 707.22
Denmark, 13495, 384.28
Slovenia, 24094, 986.82
Vietnam, 25909, 1346.92
Yemen, 46250, 1063.07
Armenia, 22815, 1435.40
Afghanistan, 26707, 746.43
Moldova, 48355, 1087.47
San Marino, 2477, 1382.57
Slovakia, 42794, 1795.31
Kuwait, 34582, 1183.86
Indonesia, 6812, 1116.05
Nepal, 39564, 260.64
Russian Federation, 17229, 431.31
Kosovo, 9106, 1267.42
Georgia, 13967, 828.88
Burkina, 4081, 1514.74
Myanmar, 35486, 1320.76
Ukraine, 22408, 1305.29
Uruguay, 18502, 892.18
Brazil, 40043, 1478.24
Spain, 9562, 1394.26
Slovenia, 25452, 110.82
Belarus, 21057, 1353.24
Bahamas, 15976, 1269.55
India, 47986, 1998.44
Benin, 9916, 134.76
Indonesia, 15667, 1225.41
Ukraine, 17200, 853.85
Bangladesh, 24068, 1471.55
Guinea-Bissau, 23629, 1272.01
Iceland, 24974, 1858.31
Trinidad & Tobago, 24787, 911.32
Iraq, 29080, 1047.83
Canada, 17740, 1853.03
Eswatini, 37450, 1138.48
Slovakia, 22576, 210.04
Dominica, 20515, 1955.97
Italy, 42705, 491.58
Trinidad & Tobago, 10121, 1893.54
South Africa, 40191, 1422.32
